prd_cd,prd_brnd_nm,prd_brnd_cd,prd_tp_cat_vl,prd_nm,item_index
111070000861,헤라,11107,컨실러,블랙 컨실러 닷 커버,2912
111840000021,브로앤팁스,11184,클렌징 폼,몬스터 워시 폼 클렌징,2913
111310100587,미쟝센,11131,컬러,[2입] 헬로버블 6A 더스티애쉬,2914
002091000015,캔메이크,00209,컨실러,커버 앤 스트레치 컨실러 7g,2915
111290100570,해피바스,11129,샤워코롱,[2입] 로맨틱 무스크 샤워코롱,2916
111771000990,이니스프리,11177,스킨케어,마이 헤어 레시피 컬업 에센스 (웨이브모발용),2917
111070000880,헤라,11107,여성향수,[기획] 블루 라일락 오 드 뚜왈렛,2918
111970000332,라네즈,11197,프라이머 & 베이스,스킨베일 베이스,2919
007011000580,CEO 보떼,00701,스킨케어,랑팔라투르 액체비누 사봉리퀴드 라벤다  1L,2920
110910000152,베리떼,11091,크림,[P] 고민케어 에이징 얼럿 크림 50ml,2921
111650000125,한율,11165,스킨 & 토너,빨간쌀 진액 스킨,2922
111130100460,아이오페,11113,마스크 & 팩,더마 리페어 제로 마스크 10매,2923
111290100503,해피바스,11129,비누,내추럴 비누 2종 [1입/4입],2924
111650000251,한율,11165,스킨 & 토너,달빛유자 오일 토너,2925
120100000021,레어카인드,12010,립,[P] 오버프리즘 립라커 4.5 g,2926
110770000036,바이탈뷰티,11077,영양보충,멀티비타민미네랄,2927
111290000269,해피바스,11129,바디모이스처라이저,로맨틱 체리블러섬 퍼퓸 바디로션,2928
111070000084,헤라,11107,스킨 & 로션,옴므 블랙 퍼펙트 로션,2929
007091000002,아리아나 그란데,00709,향수,아리아나그란데 땡큐 넥스트 오데퍼퓸 30ML,2930
111070000543,헤라,11107,립스틱,루즈 홀릭 샤인,2931
111310100634,미쟝센,11131,컬러,[2입] 퍼펙트컬러 멋내기 7A 스모키애쉬,2932
007021000011,프라다퍼퓸,00702,여성향수,라팜므 프라다 로 EDT 100ML,2933
001081000003,라포티셀,00108,크림,킵 유어 유스 이데베논 트리트먼트,2934
220110000025,구딸파리,22011,여성향수,로즈 스플랑디드 EDT,2935
007011000365,펜할리곤스,00701,향수,펜할리곤스 쥬니퍼 슬링 EDT 100ML,2936
111771001446,이니스프리,11177,"",제주 왕벚꽃 젤리크림+톤업크림(튜브)+틴케이스+꽃송이4종,2937
005031000018,라 리베라,00503,스킨/바디케어,[자연주의베블] 베블 샴푸&샤워젤(딸기)  올인원 바스앤샴푸,2938
000511000174,피카소,00051,눈(Eye) 전용,707 아이섀도우,2939
111170000431,설화수,11117,파우더,[P] [특별판매] 실란 콤팩트 9gx2,2940
007061000023,바디홀릭,00706,스페셜 케어,[바디홀릭] 스테이누디라인 바디미스트 1+1,2941
110650000575,마몽드,11065,파운데이션,올 스테이 파운데이션,2942
111170000136,설화수,11117,파우더,퍼펙팅 파우더,2943
310050100154,메디안,31005,치약,뉴밸런스 치약 3입 [애플민트/허벌민트],2944
111170000499,설화수,11117,크림,[소용량] 탄력크림,2945
110650000790,마몽드,11065,선케어,NEW 에브리데이 아쿠아 선크림 대용량 SPF50+/PA++++,2946
611121000231,에스쁘아,61112,쿠션,[리필+선크림20ml 증정] 글로우라이저 톤 피커 쿠션,2947
111650000178,한율,11165,로션 & 에멀젼,어린쑥 수분진정 플루이드,2948
111310000207,미쟝센,11131,트리트먼트 & 팩,펄샤이닝 모이스처 트리트먼트,2949
111771001049,이니스프리,11177,아이섀도우,트윙클 글리터 [홀로그램] (4종 택1),2950
111610100073,프레시팝,11161,샴푸,순한 거품 샴푸 2입,2951
111610100074,프레시팝,11161,샴푸,순한 거품 샴푸 3입,2952
005021000124,마이팩토리,00502,소품 & 도구,엘리트스파 대나무 페이스 패드,2953
111070000936,헤라,11107,립스틱,[P] 루즈 홀릭 매트(98호 더블 와인),2954
110910000134,베리떼,11091,파우더,[P] 스킨 핏 커버팩트 23호 스킨베이지,2955
111771000834,이니스프리,11177,마스크 & 팩,화산송이 클레이 오리지널 무스 마스크,2956
111970000105,라네즈,11197,로션 & 에멀젼,에센셜 밸런싱 에멀젼_라이트,2957
001081000029,라포티셀,00108,"",스팟패치(90개입) 듀오 세트,2958
005021000114,마이팩토리,00502,바디 & 헤어 소품,더바브엑스퍼트 비어드 콤,2959
111130000568,아이오페,11113,블러셔,[P] 페이스 디파이닝 블러셔 2호 피치코랄,2960
111860000009,프라도어,11186,여성향수,바디 오 드 뚜왈렛 [01],2961
007011000577,CEO 보떼,00701,스킨케어,랑팔라투르 액체비누 사봉리퀴드 로즈  500ML,2962
002061000347,에뛰드하우스,00206,트리트먼트 & 팩,리페어 마이 헤어 아보카도 헤어 팩,2963
111771000838,이니스프리,11177,클렌징 오일,올리브 리얼 클렌징 오일,2964
000511000051,피카소,00051,얼굴(Face) 전용,201A MEDIUM 노즈쉐이딩,2965
000511000256,피카소,00051,브러쉬,[피카소] 301 아이브로우,2966
001041000021,센카,00104,클렌징 폼,스피디 퍼펙트 휩 2개,2967
007031000022,에트로퍼퓸,00703,향수,에트로 이오 마이셀프 EDP 100ML,2968
007011000416,CEO 보떼,00701,스킨케어,랑팔라투르 유기농 비누 마르세유 블랑 150g 20개 세트,2969
007011000600,CEO 보떼,00701,향수,데렉렘 사일런트 스트리트 EDP 50ML,2970
008011000028,생활도감,00801,바디워시,[생활도감] 바디워시+트리트먼트SET,2971
002141000017,베르사유의 장미,00214,아이브로우,케이팔레트 리얼 라스팅 아이브로우 24h WP,2972
001091000004,미팩토리,00109,코팩,1단돼지코팩(1단10매),2973
111130000694,아이오페,11113,에센스 & 세럼,레티놀 엑스퍼트 0.3% 세트,2974
111970000012,라네즈,11197,아이브로우,내추럴 브로우 라이너 - 오토펜슬,2975
319980000106,"",31998,생활용품,[P] (BOX) 선물세트 스페셜 A1호 (10입),2976
111310000354,미쟝센,11131,샴푸,스무스 & 실키 모이스처 샴푸/린스,2977
001101000005,센텔리안24,00110,크림,마데카크림 인텐시브 포뮬러,2978
111290000559,해피바스,11129,선케어,데일리 라이프 디펜스 아웃도어 선크림,2979
111310100622,미쟝센,11131,린스 & 컨디셔너,[2입] 그린데이지 퍼퓸 컨디셔너,2980
111970000514,라네즈,11197,선케어,선 스포츠 EX SPF 50+ PA+++,2981
180030000040,디어. 클레어스,18003,쿠션,[리필] 쿠션.웬에버 SPF50+PA+++,2982
005021000117,마이팩토리,00502,소품 & 도구,더바브엑스퍼트 인그로운 헤어 트위저,2983
150510000002,필보이드,15051,바디,샤워오일 대즐링 피버,2984
111610100072,프레시팝,11161,샴푸,비듬케어 만다린&유자 샴푸 3입,2985
111610100083,프레시팝,11161,샴푸,[2입] 두피진정 알로에&오트 샴푸,2986
000511000267,피카소,00051,눈(Eye) 전용,New 302C 아이섀도우,2987
002081000051,릴리바이레드,00208,아이섀도우,글리터존 크래쉬 기획세트,2988
111290100608,해피바스,11129,바디워시,[세트] 시암 아로마 바디워시+스크럽워시,2989
001091000005,미팩토리,00109,코팩,흑돼지코팩(3단3매),2990
111070000462,헤라,11107,마스카라,리치 스퀴즈 마스카라,2991
003031000011,오드리리프스,00303,"",아크로패스 트러블큐어 6매,2992
310050100174,메디안,31005,칫솔,듀얼이펙션 미세칫솔 12입,2993
005021000066,마이팩토리,00502,스펀지&퍼프,엘리트모델스 실리콘 파운데이션 스펀지,2994
111970100845,라네즈,11197,세트,[P] [홀리데이] 베이직 모이스처 2종 세트 (건성),2995
002061000277,에뛰드하우스,00206,BB & CC크림,진주알 맑은 비비크림 모이스트 SPF50+/PA+++,2996
111380000156,아모레퍼시픽,11138,클렌징 폼,빈티지 그린티 클렌징 솝,2997
110650000505,마몽드,11065,쿠션,하이 커버 쿠션 퍼펙트 리퀴드 SPF34/PA++,2998
111070000232,헤라,11107,파우더,HD 퍼펙트 파우더 팩트 SPF30/PA+++,2999
111270100251,일리윤,11127,마스크 & 팩,연꽃수분 마스크 30매,3000
002061000224,에뛰드하우스,00206,클렌징 폼,베이킹 파우더 모공 클렌징폼 NEW,3001
000511000180,피카소,00051,치크(Cheek) 전용,701 쉐이딩,3002
170010000569,"",17001,메이크업,[P] 리얼 앰플 브라이트너,3003
111290000268,해피바스,11129,바디워시,[거품/젤] 여성 청결제,3004
310090100023,댄트롤,31009,샴푸,[3입] 딥 클린 박하 솔트 샴푸,3005
000511000188,피카소,00051,얼굴(Face) 전용,613 하이라이터,3006
001091000029,미팩토리,00109,페이스,[미팩토리]뿌숭뿌숭 파우더팩트+클린업팩<뿌숭세트>,3007
002011000038,스틸라,00201,프라이머 & 베이스,란제리 수플레 스킨 퍼펙팅 컬러(멀티 베이스),3008
111310100565,미쟝센,11131,에센스 & 세럼 & 오일,[2입] 퍼펙트 슈퍼리치 세럼,3009
007011000319,CEO 보떼,00701,여성향수,랑세 오르탕스 EDP 100ML,3010
111290000543,해피바스,11129,바디워시,[P][특판전용] [리필] 내추럴 촉촉/순한 바디워시 400g(상세페이지참조요청),3011
310050100171,메디안,31005,칫솔,미백케어 칫솔 12입,3012
111650000137,한율,11165,클렌징 폼,어린쑥 마일드 클렌징 폼,3013
110640000241,프리메라,11064,크림,알파인 베리 워터리 인텐시브 크림,3014
110650000791,마몽드,11065,선케어,NEW 에브리데이 아쿠아 선크림 SPF50+/PA++++,3015
111290000314,해피바스,11129,바디모이스처라이저,퓨어 코튼플라워 퍼퓸 바디로션,3016
003021000075,아로마티카,00302,샴푸,[SET] 로즈마리 액티브브이 안티헤어로스 샴푸 400ml + 토닉 100ml,3017
002061000262,에뛰드하우스,00206,립글로스,앵두알 촉촉 립 글로우,3018
002061000401,에뛰드하우스,00206,립스틱,베러 립스-톡 벨벳 PK008 하트칠리,3019
111860000008,프라도어,11186,바디,바디 프라이머 크림(Jar) [04],3020
111410100349,려,11141,샴푸,[2입] 함초수 청보리 푸른 샴푸,3021
002061000182,에뛰드하우스,00206,립틴트,컬러풀 비비드 틴트,3022
002061000252,에뛰드하우스,00206,아이라이너,슈퍼 슬림 프루프 젤 펜슬 라이너,3023
005021000093,마이팩토리,00502,스킨 & 메이크업소품,뷰티인디에어 여행용 투명 파우치,3024
002111000030,PUPA(뿌빠),00211,아이섀도우,메이크업 스토리즈 컴팩트,3025
007011000491,CEO 보떼,00701,향수,4711 향수 +  4711 바디스프레이 증정,3026
002111000057,PUPA(뿌빠),00211,아이섀도우,글래머로즈 메탈루전(아이섀도우),3027
111410100327,려,11141,트리트먼트 & 팩,[세트] 자양윤모 모근강화+모발영양 트리트먼트,3028
111290100576,해피바스,11129,바디모이스처라이저,[2입] 로맨틱 체리블러섬 퍼퓸 바디로션,3029
111070000561,헤라,11107,립스틱,[Garance Wilkens 콜라보] FW 루즈홀릭 리퀴드,3030
611121000117,에스쁘아,61112,파우더,그라인딩 피니쉬 파우더 톤 코렉트 SPF32 PA+++,3031
111840000001,브로앤팁스,11184,에센스 & 크림,네버 드라이 올인원,3032
765001000012,아윤채,76500,에센스 & 세럼 & 오일,컴플리트 리뉴 에센스 미스트,3033
111310000200,미쟝센,11131,린스 & 컨디셔너,[특가] 에이징 케어 린스,3034
007011000442,CEO 보떼,00701,향수,토카 플로랑스 EDP 50ML,3035
004011000011,로마샴푸,00401,샴푸,너리싱 샴푸,3036
001101000013,센텔리안24,00110,에센스 & 세럼,마데카 바이탈 캡슐세럼 50ml,3037
111270000191,일리윤,11127,"",프로바이오틱스 스킨 배리어 마스크,3038
007011000062,프라고나르퍼퓸,00701,향수,프라고나르 벨 쉐리 퍼퓸 60ML,3039
111771001090,이니스프리,11177,로션 & 에멀젼,진저허니 에센셜 로션 160mL,3040
111771001003,이니스프리,11177,클렌징,마이 에센셜 바디 소프트 그린 바디 클렌저,3041
007011000357,CEO 보떼,00701,스킨케어,랑팔라투르 유기농 샴푸 허니-그레이프프룻 1L(바이오 샴푸잉두쉬),3042
007021000050,프라다퍼퓸,00702,여성향수,캔디 EDP 30ML,3043
002061000399,에뛰드하우스,00206,립스틱,베러 립스-톡 벨벳 RD304 후르츠칠리,3044
000511000119,피카소,00051,얼굴(Face) 전용,PROOF SILVER 09 컨실러,3045
003021000102,아로마티카,00302,바디 & 헤어 소품,룸 앤 패브릭 스프리츠,3046
111310000561,미쟝센,11131,샴푸,리본드 프로틴 샴푸,3047
110650000374,마몽드,11065,썬케어,에브리데이 아쿠아 선크림,3048
170070000008,이지피지,17007,스타일링,나르가즘 헤어 볼류머,3049
111771000979,이니스프리,11177,스킨 & 토너,이니스프리 청보리 토너 250mL,3050
005021000109,마이팩토리,00502,소품 & 도구,더바브엑스퍼트 스틸 파일,3051
111650000231,한율,11165,마스크 & 팩,달빛유자 수면팩,3052
111970000478,라네즈,11197,립틴트,투톤 틴트 립 바,3053
007021000026,프라다퍼퓸,00702,여성향수,레스 인퓨전 디 프라다 로즈 EDP 100ML,3054
611121000400,에스쁘아,61112,스펀지&퍼프,실키 슬라이딩 스폰지,3055
111771000899,이니스프리,11177,마스크 & 팩,19′ 수퍼 화산송이 필 오프 마스크 2X,3056
220220000121,리리코스 마린에너지,22022,크림,바다쑥 카밍 퓨어 크림,3057
111771000827,이니스프리,11177,스킨케어,퍼펙트9 리페어 기획2종세트,3058
220220000087,리리코스 마린에너지,22022,마스크 & 팩,밀키 오이스터 슬리핑 마스크,3059
007011000300,CEO 보떼,00701,여성향수,랑세 르 와 엠페러 EDP 50ML,3060
111290000470,해피바스,11129,바디모이스처라이저,P 포에버 바디 밀크,3061
111270000180,일리윤,11127,립케어 & 립밤,[P] 울트라 리페어 립밤,3062
111070000399,헤라,11107,에센스 & 세럼,에이지 어웨이 모디파이어,3063
220010000255,리리코스,22001,파운데이션,[P] 마린 레디언스 더블 커버 프라이머 베이스 2호 베이지,3064
220010000137,리리코스,22001,썬케어,더블 프로텍션 선 데일리 SPF35 PA+++,3065
001081000008,라포티셀,00108,크림,멀티 엑티브 하이드레이팅 크림 100g,3066
007011000492,CEO 보떼,00701,향수,달달여신♥ 쥬시꾸뛰르 향수 특가,3067
001101000007,센텔리안24,00110,미스트,마데카 모이스쳐라이징 미스트,3068
007011000026,CEO 보떼,00701,남녀공용,베네통 고파 EDT 30ML,3069
111771001519,이니스프리,11177,미스트,제주왕벚꽃 미스트 120mL+젤리크림 50mL+듀얼파우치+더블 키트+4종 GWP,3070
111290100593,해피바스,11129,바디워시,[3입] 매그놀리아 에센스 바디워시,3071
111771001516,이니스프리,11177,립틴트,프루티 스퀴즈 틴트 (1~9호),3072
177770000029,비레디,17777,립케어 & 립밤,틴티드 쿨링립밤 포 히어로즈,3073
110650100526,마몽드,11065,세트,플로랄 하이드로 2종 세트,3074
007011000492,CEO 보떼,00701,향수,쥬시꾸뛰르 향수 + 비바라쥬시 롤러볼 증정,3075
111310100404,미쟝센,11131,트리트먼트 & 팩,[5입] 리본드 트리트먼트,3076
220220000082,리리코스 마린에너지,22022,프라이머 & 베이스,톤업 알게 핑크 크림 SPF35/PA++,3077
000511000133,피카소,00051,얼굴(Face) 전용,PROOF SILVER 14 컨실러,3078
111410100338,려,11141,컬러,[2입] 우아채 멋내기 새치크림 버건디와인,3079
005021000042,마이팩토리,00502,소품 & 도구,엘리트모델스 헤어드레서 시저(L),3080
005021000089,마이팩토리,00502,바디 & 헤어 소품,뷰티인디에어 곤약 스펀지,3081
111170000054,설화수,11117,파우더,진설 윤팩트,3082
111310100614,미쟝센,11131,스타일링,[5입] 스타일케어 플렉서블 스프레이,3083
111310000159,미쟝센,11131,스타일링,텍스쳐 글루 왁스,3084
111771001539,이니스프리,11177,"",제주왕벚꽃 젤리 크림 50mL+GIFT,3085
000521000006,피카소 꼴레지오니,00052,브러쉬,19 아이섀도우,3086
111130000705,아이오페,11113,선케어,[P] UV쉴드 선 안티폴루션 50ml,3087
000511000118,피카소,00051,눈(Eye) 전용,236 synthetic 아이섀도우,3088
000511000204,피카소,00051,얼굴(Face) 전용,New 401 아이라이너,3089
